scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CHR,CDSR,AoI_violation_rate,PCO,RLBI
A,RILP,1,30,1.0,5,44,0.491485,0.012368,0.005039,1.03,0.954036
A,RILP-Greedy,1,30,1.0,5,42,0.479624,0.017899,0.004937,1.036,0.938887
A,RILP-Greedy,1,30,1.0,5,43,0.496051,0.019261,0.005662,1.036,0.946889
A,RILP-Greedy,1,30,1.0,5,44,0.470576,0.011741,0.006074,1.036,0.944036
A,Nam2023b,1,30,1.0,5,42,0.454836,0.017155,0.026481,0.9,0.878887
A,Nam2023b,1,30,1.0,5,43,0.471263,0.018517,0.028111,0.9,0.886889
A,Nam2023b,1,30,1.0,5,44,0.445787,0.010997,0.029038,0.9,0.884036
A,Nam2025,1,30,1.0,5,42,0.434896,0.016557,0.022881,0.95,0.898887
A,Nam2025,1,30,1.0,5,43,0.451323,0.017919,0.024511,0.95,0.906889
A,Nam2025,1,30,1.0,5,44,0.425848,0.010399,0.025438,0.95,0.904036
A,Youn2026,1,30,1.0,5,42,0.461275,0.017348,0.019981,1.05,0.908887
A,Youn2026,1,30,1.0,5,43,0.477702,0.018711,0.021611,1.05,0.916889
A,Youn2026,1,30,1.0,5,44,0.452227,0.01119,0.022538,1.05,0.914036
A,V2I-Base,1,30,1.0,5,42,0.500184,0.014449,0.042481,1.0,1.0
A,V2I-Base,1,30,1.0,5,43,0.516611,0.018943,0.044111,1.0,1.0
A,V2I-Base,1,30,1.0,5,44,0.491136,0.016752,0.045038,1.0,1.0
A,V2V-Base,1,30,1.0,5,42,0.409138,0.015784,0.050308,0.85,0.848887
A,V2V-Base,1,30,1.0,5,43,0.425565,0.017147,0.052481,0.85,0.856889
A,V2V-Base,1,30,1.0,5,44,0.40009,0.009626,0.053717,0.85,0.854036
A,Random-K,1,30,1.0,5,42,0.105937,0.00254,0.094443,0.5,0.535099
A,Random-K,1,30,1.0,5,43,0.1168,0.0,0.098444,0.5,0.543796
A,Random-K,1,30,1.0,5,44,0.12298,0.003878,0.097018,0.5,0.476234
A,RILP,1,30,2.0,5,42,0.500533,0.018526,0.002027,1.03,0.948887
A,RILP,1,30,2.0,5,43,0.51696,0.019888,0.00257,1.03,0.956889
A,RILP,1,30,2.0,5,44,0.491485,0.012368,0.002879,1.03,0.954036
A,RILP-Greedy,1,30,2.0,5,42,0.479624,0.017899,0.002779,1.036,0.938887
A,RILP-Greedy,1,30,2.0,5,43,0.496051,0.019261,0.003322,1.036,0.946889
A,RILP-Greedy,1,30,2.0,5,44,0.470576,0.011741,0.003631,1.036,0.944036
A,Nam2023b,1,30,2.0,5,42,0.454836,0.017155,0.026481,0.9,0.878887
A,Nam2023b,1,30,2.0,5,43,0.471263,0.018517,0.028111,0.9,0.886889
A,Nam2023b,1,30,2.0,5,44,0.445787,0.010997,0.029038,0.9,0.884036
A,Nam2025,1,30,2.0,5,42,0.434896,0.016557,0.022881,0.95,0.898887
A,Nam2025,1,30,2.0,5,43,0.451323,0.017919,0.024511,0.95,0.906889
A,Nam2025,1,30,2.0,5,44,0.425848,0.010399,0.025438,0.95,0.904036
A,Youn2026,1,30,2.0,5,42,0.461275,0.017348,0.019981,1.05,0.908887
A,Youn2026,1,30,2.0,5,43,0.477702,0.018711,0.021611,1.05,0.916889
A,Youn2026,1,30,2.0,5,44,0.452227,0.01119,0.022538,1.05,0.914036
A,V2I-Base,1,30,2.0,5,42,0.500184,0.014449,0.042481,1.0,1.0
A,V2I-Base,1,30,2.0,5,43,0.516611,0.018943,0.044111,1.0,1.0
A,V2I-Base,1,30,2.0,5,44,0.491136,0.016752,0.045038,1.0,1.0
A,V2V-Base,1,30,2.0,5,42,0.409138,0.015784,0.050308,0.85,0.848887
A,V2V-Base,1,30,2.0,5,43,0.425565,0.017147,0.052481,0.85,0.856889
A,V2V-Base,1,30,2.0,5,44,0.40009,0.009626,0.053717,0.85,0.854036
A,Random-K,1,30,2.0,5,42,0.105937,0.00254,0.094443,0.5,0.535099
A,Random-K,1,30,2.0,5,43,0.1168,0.0,0.098444,0.5,0.543796
A,Random-K,1,30,2.0,5,44,0.12298,0.003878,0.097018,0.5,0.476234
A,RILP,1,30,3.0,5,42,0.500533,0.018526,0.000902,1.03,0.948887
A,RILP,1,30,3.0,5,43,0.51696,0.019888,0.001336,1.03,0.956889
A,RILP,1,30,3.0,5,44,0.491485,0.012368,0.001583,1.03,0.954036
A,RILP-Greedy,1,30,3.0,5,42,0.479624,0.017899,0.001484,1.036,0.938887
A,RILP-Greedy,1,30,3.0,5,43,0.496051,0.019261,0.001919,1.036,0.946889
A,RILP-Greedy,1,30,3.0,5,44,0.470576,0.011741,0.002166,1.036,0.944036
A,Nam2023b,1,30,3.0,5,42,0.454836,0.017155,0.026481,0.9,0.878887
A,Nam2023b,1,30,3.0,5,43,0.471263,0.018517,0.028111,0.9,0.886889
A,Nam2023b,1,30,3.0,5,44,0.445787,0.010997,0.029038,0.9,0.884036
A,Nam2025,1,30,3.0,5,42,0.434896,0.016557,0.022881,0.95,0.898887
A,Nam2025,1,30,3.0,5,43,0.451323,0.017919,0.024511,0.95,0.906889
A,Nam2025,1,30,3.0,5,44,0.425848,0.010399,0.025438,0.95,0.904036
A,Youn2026,1,30,3.0,5,42,0.461275,0.017348,0.019981,1.05,0.908887
A,Youn2026,1,30,3.0,5,43,0.477702,0.018711,0.021611,1.05,0.916889
A,Youn2026,1,30,3.0,5,44,0.452227,0.01119,0.022538,1.05,0.914036
A,V2I-Base,1,30,3.0,5,42,0.500184,0.014449,0.042481,1.0,1.0
A,V2I-Base,1,30,3.0,5,43,0.516611,0.018943,0.044111,1.0,1.0
A,V2I-Base,1,30,3.0,5,44,0.491136,0.016752,0.045038,1.0,1.0
A,V2V-Base,1,30,3.0,5,42,0.409138,0.015784,0.050308,0.85,0.848887
A,V2V-Base,1,30,3.0,5,43,0.425565,0.017147,0.052481,0.85,0.856889
A,V2V-Base,1,30,3.0,5,44,0.40009,0.009626,0.053717,0.85,0.854036
A,Random-K,1,30,3.0,5,42,0.105937,0.00254,0.094443,0.5,0.535099
A,Random-K,1,30,3.0,5,43,0.1168,0.0,0.098444,0.5,0.543796
A,Random-K,1,30,3.0,5,44,0.12298,0.003878,0.097018,0.5,0.476234
A,RILP,2,0,0.0,5,42,0.56444,0.037376,0.001654,1.0,0.948887
A,RILP,2,0,0.0,5,43,0.581436,0.039266,0.002741,1.0,0.956889
A,RILP,2,0,0.0,5,44,0.555078,0.030928,0.003359,1.0,0.954036
A,RILP-Greedy,2,0,0.0,5,42,0.547462,0.036358,0.002654,1.0,0.938887
A,RILP-Greedy,2,0,0.0,5,43,0.564458,0.038247,0.003741,1.0,0.946889
A,RILP-Greedy,2,0,0.0,5,44,0.5381,0.029909,0.004359,1.0,0.944036
A,Nam2023b,2,0,0.0,5,42,0.507847,0.033981,0.014481,0.9,0.878887
A,Nam2023b,2,0,0.0,5,43,0.524843,0.03587,0.016111,0.9,0.886889
A,Nam2023b,2,0,0.0,5,44,0.498485,0.027533,0.017038,0.9,0.884036
A,Nam2025,2,0,0.0,5,42,0.496528,0.033302,0.011481,0.95,0.898887
A,Nam2025,2,0,0.0,5,43,0.513524,0.035191,0.013111,0.95,0.906889
A,Nam2025,2,0,0.0,5,44,0.487166,0.026853,0.014038,0.95,0.904036
A,Youn2026,2,0,0.0,5,42,0.519165,0.03466,0.009481,1.05,0.908887
A,Youn2026,2,0,0.0,5,43,0.536162,0.036549,0.011111,1.05,0.916889
A,Youn2026,2,0,0.0,5,44,0.509803,0.028212,0.012038,1.05,0.914036
A,V2I-Base,2,0,0.0,5,42,0.536143,0.031612,0.024481,1.0,1.0
A,V2I-Base,2,0,0.0,5,43,0.55314,0.036633,0.026111,1.0,1.0
A,V2I-Base,2,0,0.0,5,44,0.526781,0.033625,0.027038,1.0,1.0
A,V2V-Base,2,0,0.0,5,42,0.451254,0.030585,0.029308,0.85,0.848887
A,V2V-Base,2,0,0.0,5,43,0.46825,0.032475,0.031481,0.85,0.856889
A,V2V-Base,2,0,0.0,5,44,0.441892,0.024137,0.032717,0.85,0.854036
A,Random-K,2,0,0.0,5,42,0.109608,0.005939,0.079443,0.5,0.535099
A,Random-K,2,0,0.0,5,43,0.120848,0.003057,0.083444,0.5,0.543796
A,Random-K,2,0,0.0,5,44,0.127243,0.007823,0.082018,0.5,0.476234
A,RILP,2,0,1.0,5,42,0.56444,0.037376,0.001103,1.0,0.948887
A,RILP,2,0,1.0,5,43,0.581436,0.039266,0.001827,1.0,0.956889
A,RILP,2,0,1.0,5,44,0.555078,0.030928,0.002239,1.0,0.954036
A,RILP-Greedy,2,0,1.0,5,42,0.547462,0.036358,0.001769,1.0,0.938887
A,RILP-Greedy,2,0,1.0,5,43,0.564458,0.038247,0.002494,1.0,0.946889
A,RILP-Greedy,2,0,1.0,5,44,0.5381,0.029909,0.002906,1.0,0.944036
A,Nam2023b,2,0,1.0,5,42,0.507847,0.033981,0.014481,0.9,0.878887
A,Nam2023b,2,0,1.0,5,43,0.524843,0.03587,0.016111,0.9,0.886889
A,Nam2023b,2,0,1.0,5,44,0.498485,0.027533,0.017038,0.9,0.884036
A,Nam2025,2,0,1.0,5,42,0.496528,0.033302,0.011481,0.95,0.898887
A,Nam2025,2,0,1.0,5,43,0.513524,0.035191,0.013111,0.95,0.906889
A,Nam2025,2,0,1.0,5,44,0.487166,0.026853,0.014038,0.95,0.904036
A,Youn2026,2,0,1.0,5,42,0.519165,0.03466,0.009481,1.05,0.908887
A,Youn2026,2,0,1.0,5,43,0.536162,0.036549,0.011111,1.05,0.916889
A,Youn2026,2,0,1.0,5,44,0.509803,0.028212,0.012038,1.05,0.914036
A,V2I-Base,2,0,1.0,5,42,0.536143,0.031612,0.024481,1.0,1.0
A,V2I-Base,2,0,1.0,5,43,0.55314,0.036633,0.026111,1.0,1.0
A,V2I-Base,2,0,1.0,5,44,0.526781,0.033625,0.027038,1.0,1.0
A,V2V-Base,2,0,1.0,5,42,0.451254,0.030585,0.029308,0.85,0.848887
A,V2V-Base,2,0,1.0,5,43,0.46825,0.032475,0.031481,0.85,0.856889
A,V2V-Base,2,0,1.0,5,44,0.441892,0.024137,0.032717,0.85,0.854036
A,Random-K,2,0,1.0,5,42,0.109608,0.005939,0.079443,0.5,0.535099
A,Random-K,2,0,1.0,5,43,0.120848,0.003057,0.083444,0.5,0.543796
A,Random-K,2,0,1.0,5,44,0.127243,0.007823,0.082018,0.5,0.476234
A,RILP,2,0,2.0,5,42,0.56444,0.037376,0.000827,1.0,0.948887
A,RILP,2,0,2.0,5,43,0.581436,0.039266,0.00137,1.0,0.956889
A,RILP,2,0,2.0,5,44,0.555078,0.030928,0.001679,1.0,0.954036
A,RILP-Greedy,2,0,2.0,5,42,0.547462,0.036358,0.001327,1.0,0.938887
A,RILP-Greedy,2,0,2.0,5,43,0.564458,0.038247,0.00187,1.0,0.946889
A,RILP-Greedy,2,0,2.0,5,44,0.5381,0.029909,0.002179,1.0,0.944036
A,Nam2023b,2,0,2.0,5,42,0.507847,0.033981,0.014481,0.9,0.878887
A,Nam2023b,2,0,2.0,5,43,0.524843,0.03587,0.016111,0.9,0.886889
A,Nam2023b,2,0,2.0,5,44,0.498485,0.027533,0.017038,0.9,0.884036
A,Nam2025,2,0,2.0,5,42,0.496528,0.033302,0.011481,0.95,0.898887
A,Nam2025,2,0,2.0,5,43,0.513524,0.035191,0.013111,0.95,0.906889
A,Nam2025,2,0,2.0,5,44,0.487166,0.026853,0.014038,0.95,0.904036
A,Youn2026,2,0,2.0,5,42,0.519165,0.03466,0.009481,1.05,0.908887
A,Youn2026,2,0,2.0,5,43,0.536162,0.036549,0.011111,1.05,0.916889
A,Youn2026,2,0,2.0,5,44,0.509803,0.028212,0.012038,1.05,0.914036
A,V2I-Base,2,0,2.0,5,42,0.536143,0.031612,0.024481,1.0,1.0
A,V2I-Base,2,0,2.0,5,43,0.55314,0.036633,0.026111,1.0,1.0
A,V2I-Base,2,0,2.0,5,44,0.526781,0.033625,0.027038,1.0,1.0
A,V2V-Base,2,0,2.0,5,42,0.451254,0.030585,0.029308,0.85,0.848887
A,V2V-Base,2,0,2.0,5,43,0.46825,0.032475,0.031481,0.85,0.856889
A,V2V-Base,2,0,2.0,5,44,0.441892,0.024137,0.032717,0.85,0.854036
A,Random-K,2,0,2.0,5,42,0.109608,0.005939,0.079443,0.5,0.535099
A,Random-K,2,0,2.0,5,43,0.120848,0.003057,0.083444,0.5,0.543796
A,Random-K,2,0,2.0,5,44,0.127243,0.007823,0.082018,0.5,0.476234
A,RILP,2,0,3.0,5,42,0.56444,0.037376,0.000662,1.0,0.948887
A,RILP,2,0,3.0,5,43,0.581436,0.039266,0.001096,1.0,0.956889
A,RILP,2,0,3.0,5,44,0.555078,0.030928,0.001343,1.0,0.954036
A,RILP-Greedy,2,0,3.0,5,42,0.547462,0.036358,0.001062,1.0,0.938887
A,RILP-Greedy,2,0,3.0,5,43,0.564458,0.038247,0.001496,1.0,0.946889
A,RILP-Greedy,2,0,3.0,5,44,0.5381,0.029909,0.001743,1.0,0.944036
A,Nam2023b,2,0,3.0,5,42,0.507847,0.033981,0.014481,0.9,0.878887
A,Nam2023b,2,0,3.0,5,43,0.524843,0.03587,0.016111,0.9,0.886889
A,Nam2023b,2,0,3.0,5,44,0.498485,0.027533,0.017038,0.9,0.884036
A,Nam2025,2,0,3.0,5,42,0.496528,0.033302,0.011481,0.95,0.898887
A,Nam2025,2,0,3.0,5,43,0.513524,0.035191,0.013111,0.95,0.906889
A,Nam2025,2,0,3.0,5,44,0.487166,0.026853,0.014038,0.95,0.904036
A,Youn2026,2,0,3.0,5,42,0.519165,0.03466,0.009481,1.05,0.908887
A,Youn2026,2,0,3.0,5,43,0.536162,0.036549,0.011111,1.05,0.916889
A,Youn2026,2,0,3.0,5,44,0.509803,0.028212,0.012038,1.05,0.914036
A,V2I-Base,2,0,3.0,5,42,0.536143,0.031612,0.024481,1.0,1.0
A,V2I-Base,2,0,3.0,5,43,0.55314,0.036633,0.026111,1.0,1.0
A,V2I-Base,2,0,3.0,5,44,0.526781,0.033625,0.027038,1.0,1.0
A,V2V-Base,2,0,3.0,5,42,0.451254,0.030585,0.029308,0.85,0.848887
A,V2V-Base,2,0,3.0,5,43,0.46825,0.032475,0.031481,0.85,0.856889
A,V2V-Base,2,0,3.0,5,44,0.441892,0.024137,0.032717,0.85,0.854036
A,Random-K,2,0,3.0,5,42,0.109608,0.005939,0.079443,0.5,0.535099
A,Random-K,2,0,3.0,5,43,0.120848,0.003057,0.083444,0.5,0.543796
A,Random-K,2,0,3.0,5,44,0.127243,0.007823,0.082018,0.5,0.476234
A,RILP,2,10,0.0,5,42,0.54892,0.036445,0.003654,1.01,0.948887
A,RILP,2,10,0.0,5,43,0.565916,0.038335,0.004741,1.01,0.956889
A,RILP,2,10,0.0,5,44,0.539558,0.029997,0.005359,1.01,0.954036
A,RILP-Greedy,2,10,0.0,5,42,0.53039,0.035333,0.004854,1.012,0.938887
A,RILP-Greedy,2,10,0.0,5,43,0.547386,0.037223,0.005941,1.012,0.946889
A,RILP-Greedy,2,10,0.0,5,44,0.521028,0.028885,0.006559,1.012,0.944036
A,Nam2023b,2,10,0.0,5,42,0.495431,0.033236,0.018481,0.9,0.878887
A,Nam2023b,2,10,0.0,5,43,0.512427,0.035125,0.020111,0.9,0.886889
A,Nam2023b,2,10,0.0,5,44,0.486069,0.026788,0.021038,0.9,0.884036
A,Nam2025,2,10,0.0,5,42,0.481008,0.03237,0.015281,0.95,0.898887
A,Nam2025,2,10,0.0,5,43,0.498005,0.03426,0.016911,0.95,0.906889
A,Nam2025,2,10,0.0,5,44,0.471646,0.025922,0.017838,0.95,0.904036
A,Youn2026,2,10,0.0,5,42,0.505197,0.033822,0.012981,1.05,0.908887
A,Youn2026,2,10,0.0,5,43,0.522194,0.035711,0.014611,1.05,0.916889
A,Youn2026,2,10,0.0,5,44,0.495836,0.027374,0.015538,1.05,0.914036
A,V2I-Base,2,10,0.0,5,42,0.529935,0.03124,0.030481,1.0,1.0
A,V2I-Base,2,10,0.0,5,43,0.546932,0.03626,0.032111,1.0,1.0
A,V2I-Base,2,10,0.0,5,44,0.520573,0.033252,0.033038,1.0,1.0
A,V2V-Base,2,10,0.0,5,42,0.441942,0.030026,0.036308,0.85,0.848887
A,V2V-Base,2,10,0.0,5,43,0.458938,0.031916,0.038481,0.85,0.856889
A,V2V-Base,2,10,0.0,5,44,0.43258,0.023578,0.039717,0.85,0.854036
A,Random-K,2,10,0.0,5,42,0.109608,0.005939,0.084443,0.5,0.535099
A,Random-K,2,10,0.0,5,43,0.120848,0.003057,0.088444,0.5,0.543796
A,Random-K,2,10,0.0,5,44,0.127243,0.007823,0.087018,0.5,0.476234
A,RILP,2,10,1.0,5,42,0.54892,0.036445,0.002036,1.01,0.948887
A,RILP,2,10,1.0,5,43,0.565916,0.038335,0.00276,1.01,0.956889
A,RILP,2,10,1.0,5,44,0.539558,0.029997,0.003172,1.01,0.954036
A,RILP-Greedy,2,10,1.0,5,42,0.53039,0.035333,0.002825,1.012,0.938887
A,RILP-Greedy,2,10,1.0,5,43,0.547386,0.037223,0.00355,1.012,0.946889
A,RILP-Greedy,2,10,1.0,5,44,0.521028,0.028885,0.003962,1.012,0.944036
A,Nam2023b,2,10,1.0,5,42,0.495431,0.033236,0.018481,0.9,0.878887
A,Nam2023b,2,10,1.0,5,43,0.512427,0.035125,0.020111,0.9,0.886889
A,Nam2023b,2,10,1.0,5,44,0.486069,0.026788,0.021038,0.9,0.884036
A,Nam2025,2,10,1.0,5,42,0.481008,0.03237,0.015281,0.95,0.898887
A,Nam2025,2,10,1.0,5,43,0.498005,0.03426,0.016911,0.95,0.906889
A,Nam2025,2,10,1.0,5,44,0.471646,0.025922,0.017838,0.95,0.904036
A,Youn2026,2,10,1.0,5,42,0.505197,0.033822,0.012981,1.05,0.908887
A,Youn2026,2,10,1.0,5,43,0.522194,0.035711,0.014611,1.05,0.916889
A,Youn2026,2,10,1.0,5,44,0.495836,0.027374,0.015538,1.05,0.914036
A,V2I-Base,2,10,1.0,5,42,0.529935,0.03124,0.030481,1.0,1.0
A,V2I-Base,2,10,1.0,5,43,0.546932,0.03626,0.032111,1.0,1.0
A,V2I-Base,2,10,1.0,5,44,0.520573,0.033252,0.033038,1.0,1.0
A,V2V-Base,2,10,1.0,5,42,0.441942,0.030026,0.036308,0.85,0.848887
A,V2V-Base,2,10,1.0,5,43,0.458938,0.031916,0.038481,0.85,0.856889
A,V2V-Base,2,10,1.0,5,44,0.43258,0.023578,0.039717,0.85,0.854036
A,Random-K,2,10,1.0,5,42,0.109608,0.005939,0.084443,0.5,0.535099
A,Random-K,2,10,1.0,5,43,0.120848,0.003057,0.088444,0.5,0.543796
A,Random-K,2,10,1.0,5,44,0.127243,0.007823,0.087018,0.5,0.476234
A,RILP,2,10,2.0,5,42,0.54892,0.036445,0.001227,1.01,0.948887
A,RILP,2,10,2.0,5,43,0.565916,0.038335,0.00177,1.01,0.956889
A,RILP,2,10,2.0,5,44,0.539558,0.029997,0.002079,1.01,0.954036
A,RILP-Greedy,2,10,2.0,5,42,0.53039,0.035333,0.001811,1.012,0.938887
A,RILP-Greedy,2,10,2.0,5,43,0.547386,0.037223,0.002354,1.012,0.946889
A,RILP-Greedy,2,10,2.0,5,44,0.521028,0.028885,0.002663,1.012,0.944036
A,Nam2023b,2,10,2.0,5,42,0.495431,0.033236,0.018481,0.9,0.878887
A,Nam2023b,2,10,2.0,5,43,0.512427,0.035125,0.020111,0.9,0.886889
A,Nam2023b,2,10,2.0,5,44,0.486069,0.026788,0.021038,0.9,0.884036
A,Nam2025,2,10,2.0,5,42,0.481008,0.03237,0.015281,0.95,0.898887
A,Nam2025,2,10,2.0,5,43,0.498005,0.03426,0.016911,0.95,0.906889
A,Nam2025,2,10,2.0,5,44,0.471646,0.025922,0.017838,0.95,0.904036
A,Youn2026,2,10,2.0,5,42,0.505197,0.033822,0.012981,1.05,0.908887
A,Youn2026,2,10,2.0,5,43,0.522194,0.035711,0.014611,1.05,0.916889
A,Youn2026,2,10,2.0,5,44,0.495836,0.027374,0.015538,1.05,0.914036
A,V2I-Base,2,10,2.0,5,42,0.529935,0.03124,0.030481,1.0,1.0
A,V2I-Base,2,10,2.0,5,43,0.546932,0.03626,0.032111,1.0,1.0
A,V2I-Base,2,10,2.0,5,44,0.520573,0.033252,0.033038,1.0,1.0
A,V2V-Base,2,10,2.0,5,42,0.441942,0.030026,0.036308,0.85,0.848887
A,V2V-Base,2,10,2.0,5,43,0.458938,0.031916,0.038481,0.85,0.856889
A,V2V-Base,2,10,2.0,5,44,0.43258,0.023578,0.039717,0.85,0.854036
A,Random-K,2,10,2.0,5,42,0.109608,0.005939,0.084443,0.5,0.535099
A,Random-K,2,10,2.0,5,43,0.120848,0.003057,0.088444,0.5,0.543796
A,Random-K,2,10,2.0,5,44,0.127243,0.007823,0.087018,0.5,0.476234
A,RILP,2,10,3.0,5,42,0.54892,0.036445,0.000742,1.01,0.948887
A,RILP,2,10,3.0,5,43,0.565916,0.038335,0.001176,1.01,0.956889
A,RILP,2,10,3.0,5,44,0.539558,0.029997,0.001423,1.01,0.954036
A,RILP-Greedy,2,10,3.0,5,42,0.53039,0.035333,0.001202,1.012,0.938887
A,RILP-Greedy,2,10,3.0,5,43,0.547386,0.037223,0.001637,1.012,0.946889
A,RILP-Greedy,2,10,3.0,5,44,0.521028,0.028885,0.001884,1.012,0.944036
A,Nam2023b,2,10,3.0,5,42,0.495431,0.033236,0.018481,0.9,0.878887
A,Nam2023b,2,10,3.0,5,43,0.512427,0.035125,0.020111,0.9,0.886889
A,Nam2023b,2,10,3.0,5,44,0.486069,0.026788,0.021038,0.9,0.884036
A,Nam2025,2,10,3.0,5,42,0.481008,0.03237,0.015281,0.95,0.898887
A,Nam2025,2,10,3.0,5,43,0.498005,0.03426,0.016911,0.95,0.906889
A,Nam2025,2,10,3.0,5,44,0.471646,0.025922,0.017838,0.95,0.904036
A,Youn2026,2,10,3.0,5,42,0.505197,0.033822,0.012981,1.05,0.908887
A,Youn2026,2,10,3.0,5,43,0.522194,0.035711,0.014611,1.05,0.916889
A,Youn2026,2,10,3.0,5,44,0.495836,0.027374,0.015538,1.05,0.914036
A,V2I-Base,2,10,3.0,5,42,0.529935,0.03124,0.030481,1.0,1.0
A,V2I-Base,2,10,3.0,5,43,0.546932,0.03626,0.032111,1.0,1.0
A,V2I-Base,2,10,3.0,5,44,0.520573,0.033252,0.033038,1.0,1.0
A,V2V-Base,2,10,3.0,5,42,0.441942,0.030026,0.036308,0.85,0.848887
A,V2V-Base,2,10,3.0,5,43,0.458938,0.031916,0.038481,0.85,0.856889
A,V2V-Base,2,10,3.0,5,44,0.43258,0.023578,0.039717,0.85,0.854036
A,Random-K,2,10,3.0,5,42,0.109608,0.005939,0.084443,0.5,0.535099
A,Random-K,2,10,3.0,5,43,0.120848,0.003057,0.088444,0.5,0.543796
A,Random-K,2,10,3.0,5,44,0.127243,0.007823,0.087018,0.5,0.476234
A,RILP,2,20,0.0,5,42,0.5334,0.035514,0.005654,1.02,0.948887
A,RILP,2,20,0.0,5,43,0.550396,0.037403,0.006741,1.02,0.956889
A,RILP,2,20,0.0,5,44,0.524038,0.029066,0.007359,1.02,0.954036
A,RILP-Greedy,2,20,0.0,5,42,0.513318,0.034309,0.007054,1.024,0.938887
A,RILP-Greedy,2,20,0.0,5,43,0.530314,0.036198,0.008141,1.024,0.946889
A,RILP-Greedy,2,20,0.0,5,44,0.503956,0.027861,0.008759,1.024,0.944036
A,Nam2023b,2,20,0.0,5,42,0.483015,0.032491,0.022481,0.9,0.878887
A,Nam2023b,2,20,0.0,5,43,0.500011,0.03438,0.024111,0.9,0.886889
A,Nam2023b,2,20,0.0,5,44,0.473653,0.026043,0.025038,0.9,0.884036
A,Nam2025,2,20,0.0,5,42,0.465488,0.031439,0.019081,0.95,0.898887
A,Nam2025,2,20,0.0,5,43,0.482485,0.033329,0.020711,0.95,0.906889
A,Nam2025,2,20,0.0,5,44,0.456126,0.024991,0.021638,0.95,0.904036
A,Youn2026,2,20,0.0,5,42,0.49123,0.032984,0.016481,1.05,0.908887
A,Youn2026,2,20,0.0,5,43,0.508226,0.034873,0.018111,1.05,0.916889
A,Youn2026,2,20,0.0,5,44,0.481868,0.026536,0.019038,1.05,0.914036
A,V2I-Base,2,20,0.0,5,42,0.523727,0.030867,0.036481,1.0,1.0
A,V2I-Base,2,20,0.0,5,43,0.540724,0.035888,0.038111,1.0,1.0
A,V2I-Base,2,20,0.0,5,44,0.514365,0.03288,0.039038,1.0,1.0
A,V2V-Base,2,20,0.0,5,42,0.43263,0.029468,0.043308,0.85,0.848887
A,V2V-Base,2,20,0.0,5,43,0.449626,0.031357,0.045481,0.85,0.856889
A,V2V-Base,2,20,0.0,5,44,0.423268,0.02302,0.046717,0.85,0.854036
A,Random-K,2,20,0.0,5,42,0.109608,0.005939,0.089443,0.5,0.535099
A,Random-K,2,20,0.0,5,43,0.120848,0.003057,0.093444,0.5,0.543796
A,Random-K,2,20,0.0,5,44,0.127243,0.007823,0.092018,0.5,0.476234
A,RILP,2,20,1.0,5,42,0.5334,0.035514,0.002969,1.02,0.948887
A,RILP,2,20,1.0,5,43,0.550396,0.037403,0.003694,1.02,0.956889
A,RILP,2,20,1.0,5,44,0.524038,0.029066,0.004106,1.02,0.954036
A,RILP-Greedy,2,20,1.0,5,42,0.513318,0.034309,0.003881,1.024,0.938887
A,RILP-Greedy,2,20,1.0,5,43,0.530314,0.036198,0.004606,1.024,0.946889
A,RILP-Greedy,2,20,1.0,5,44,0.503956,0.027861,0.005018,1.024,0.944036
A,Nam2023b,2,20,1.0,5,42,0.483015,0.032491,0.022481,0.9,0.878887
A,Nam2023b,2,20,1.0,5,43,0.500011,0.03438,0.024111,0.9,0.886889
A,Nam2023b,2,20,1.0,5,44,0.473653,0.026043,0.025038,0.9,0.884036
A,Nam2025,2,20,1.0,5,42,0.465488,0.031439,0.019081,0.95,0.898887
A,Nam2025,2,20,1.0,5,43,0.482485,0.033329,0.020711,0.95,0.906889
A,Nam2025,2,20,1.0,5,44,0.456126,0.024991,0.021638,0.95,0.904036
A,Youn2026,2,20,1.0,5,42,0.49123,0.032984,0.016481,1.05,0.908887
A,Youn2026,2,20,1.0,5,43,0.508226,0.034873,0.018111,1.05,0.916889
A,Youn2026,2,20,1.0,5,44,0.481868,0.026536,0.019038,1.05,0.914036
A,V2I-Base,2,20,1.0,5,42,0.523727,0.030867,0.036481,1.0,1.0
A,V2I-Base,2,20,1.0,5,43,0.540724,0.035888,0.038111,1.0,1.0
A,V2I-Base,2,20,1.0,5,44,0.514365,0.03288,0.039038,1.0,1.0
A,V2V-Base,2,20,1.0,5,42,0.43263,0.029468,0.043308,0.85,0.848887
A,V2V-Base,2,20,1.0,5,43,0.449626,0.031357,0.045481,0.85,0.856889
A,V2V-Base,2,20,1.0,5,44,0.423268,0.02302,0.046717,0.85,0.854036
A,Random-K,2,20,1.0,5,42,0.109608,0.005939,0.089443,0.5,0.535099
A,Random-K,2,20,1.0,5,43,0.120848,0.003057,0.093444,0.5,0.543796
A,Random-K,2,20,1.0,5,44,0.127243,0.007823,0.092018,0.5,0.476234
A,RILP,2,20,2.0,5,42,0.5334,0.035514,0.001627,1.02,0.948887
A,RILP,2,20,2.0,5,43,0.550396,0.037403,0.00217,1.02,0.956889
A,RILP,2,20,2.0,5,44,0.524038,0.029066,0.002479,1.02,0.954036
A,RILP-Greedy,2,20,2.0,5,42,0.513318,0.034309,0.002295,1.024,0.938887
A,RILP-Greedy,2,20,2.0,5,43,0.530314,0.036198,0.002838,1.024,0.946889
